RED1,RED2,RED3,RED4,BLUE,OCCURRENCE,ISSUE
10,13,18,25,15,1,07134 
10,13,18,26,4,1,20069 
10,13,18,26,5,1,21098 
10,13,18,26,12,1,06134 
10,13,18,27,1,1,04086 
10,13,18,27,9,1,15139 
10,13,18,27,11,1,07053 
10,13,18,28,12,1,06134 
10,13,18,30,12,1,06134 
10,13,18,31,3,1,18046 
10,13,18,32,5,1,21098 
10,13,19,20,15,1,13060 
10,13,19,21,7,1,19011 
10,13,19,22,3,1,15131 
10,13,19,23,6,1,19137 
10,13,19,24,7,1,19011 
10,13,19,25,1,1,04086 
10,13,19,25,4,1,08049 
10,13,19,26,3,1,15131 
10,13,19,27,1,1,04086 
10,13,19,29,2,1,07093 
10,13,19,30,3,1,09061 
10,13,19,30,7,1,19011 
10,13,19,30,14,1,09110 
10,13,19,31,6,1,19137 
10,13,19,33,6,1,10137 
10,13,20,21,15,1,10047 
10,13,20,22,14,1,22037 
10,13,20,26,8,1,19148 
10,13,20,27,8,1,19148 
10,13,20,31,3,1,18046 
10,13,20,32,14,1,22037 
10,13,20,32,15,1,10047 
10,13,21,22,3,1,08124 
10,13,21,23,7,1,09051 
10,13,21,24,7,1,19011 
10,13,21,26,14,1,11099 
10,13,21,27,1,1,11060 
10,13,21,27,14,1,11099 
10,13,21,29,4,1,08045 
10,13,21,30,7,1,19011 
10,13,21,31,1,1,11060 
10,13,21,31,13,1,13081 
10,13,21,32,2,1,14011 
10,13,21,32,4,1,08045 
10,13,21,32,14,1,13049 
10,13,21,32,15,1,10047 
10,13,22,23,15,1,19049 
10,13,22,24,9,1,05099 
10,13,22,26,3,1,15131 
10,13,22,27,4,1,17041 
10,13,22,28,15,1,19049 
10,13,22,29,1,1,08039 
10,13,22,29,6,1,06144 
10,13,22,30,13,1,13006 
10,13,22,31,9,1,05099 
10,13,22,32,9,1,12110 
10,13,22,32,14,1,22037 
10,13,23,24,15,1,13145 
10,13,23,26,11,1,14145 
10,13,23,28,15,1,19049 
10,13,23,29,11,1,14145 
10,13,23,31,6,1,19137 
10,13,23,32,8,1,19036 
10,13,24,25,8,1,04094 
10,13,24,26,4,1,17060 
10,13,24,30,7,1,19011 
10,13,24,31,2,1,21110 
10,13,24,31,4,1,17060 
10,13,24,31,9,1,05099 
10,13,24,31,15,1,11008 
10,13,24,32,2,1,21110 
10,13,25,26,10,1,10135 
10,13,25,26,11,1,21002 
10,13,25,27,1,1,04086 
10,13,25,27,7,1,07058 
10,13,25,27,9,1,15139 
10,13,25,29,15,1,21103 
10,13,25,30,10,1,10135 
10,13,25,30,15,1,21103 
10,13,25,32,11,1,21002 
10,13,25,33,10,1,07004 
10,13,25,33,13,1,05068 
10,13,26,27,8,1,19148 
10,13,26,27,11,1,13122 
10,13,26,27,14,1,11099 
10,13,26,28,11,1,03001 
10,13,26,28,12,1,06134 
10,13,26,29,11,1,14145 
10,13,26,30,10,1,10135 
10,13,26,30,12,1,06134 
10,13,26,31,4,1,17060 
10,13,26,32,5,1,21098 
10,13,26,32,8,1,22029 
10,13,26,32,11,1,21002 
10,13,27,28,7,1,04063 
10,13,27,28,8,1,20024 
10,13,27,28,9,1,21147 
10,13,27,29,8,1,20024 
10,13,27,30,4,1,12144 
10,13,27,31,1,1,11060 
10,13,27,31,8,1,20024 
10,13,28,29,8,1,20024 
10,13,28,30,3,1,08020 
10,13,28,30,4,1,13048 
10,13,28,30,12,1,06134 
10,13,28,31,8,1,20024 
10,13,28,32,4,1,13048 
10,13,29,30,1,1,15023 
10,13,29,30,15,1,21103 
10,13,29,31,8,1,20024 
10,13,29,32,4,1,08045 
10,13,30,32,4,1,13048 
10,13,30,32,13,1,11041 
10,13,31,32,2,1,21110 
10,13,32,33,15,1,19001 
10,14,15,16,7,1,17012 
10,14,15,17,14,1,19141 
10,14,15,18,13,1,19023 
10,14,15,19,11,1,13038 
10,14,15,19,15,1,19007 
10,14,15,19,16,1,14116 
10,14,15,22,9,1,21105 
10,14,15,23,15,1,19007 
10,14,15,24,7,1,17012 
10,14,15,27,9,1,21105 
10,14,15,29,5,1,19115 
10,14,15,29,16,1,14116 
10,14,15,31,13,1,19023 
10,14,15,32,2,1,18125 
10,14,15,32,9,1,21105 
10,14,15,33,14,1,19141 
10,14,16,21,14,1,13049 
10,14,16,22,6,1,07139 
10,14,16,22,11,1,17112 
10,14,16,23,11,1,17112 
10,14,16,23,16,1,10080 
10,14,16,24,7,1,17012 
10,14,16,24,16,1,21053 
10,14,16,26,7,1,04077 
10,14,16,26,9,1,21145 
10,14,16,30,1,1,14027 
10,14,16,30,16,1,14025 
10,14,16,31,1,1,14027 
10,14,16,32,14,1,13049 
10,14,16,33,16,1,21053 
10,14,17,18,12,1,18078 
10,14,17,19,6,1,08151 
10,14,17,21,9,1,06137 
10,14,17,22,5,1,20062 
10,14,17,25,11,1,09057 
10,14,17,25,14,1,09002 
10,14,17,26,5,1,20062 
10,14,17,27,5,1,20062 
10,14,17,27,9,1,06137 
10,14,17,28,2,1,16117 
10,14,17,29,14,1,09002 
10,14,17,30,12,1,18078 
10,14,17,30,13,1,16102 
10,14,17,31,9,1,06137 
10,14,17,33,2,1,16117 
10,14,17,33,6,1,14140 
10,14,17,33,14,2,19141 09002 
10,14,18,20,2,1,05150 
10,14,18,20,3,2,18046 10084 
10,14,18,20,11,1,17102 
10,14,18,25,15,1,11048 
10,14,18,26,15,1,11048 
10,14,18,27,15,1,11048 
10,14,18,28,14,1,14007 
10,14,18,28,15,1,04026 
10,14,18,30,3,1,10084 
10,14,18,30,12,1,18078 
10,14,18,31,3,1,18046 
10,14,18,31,13,1,19023 
10,14,18,32,15,1,04026 
10,14,19,20,6,1,04022 
10,14,19,22,12,1,16030 
10,14,19,23,15,1,19007 
10,14,19,24,15,1,22024 
10,14,19,25,12,1,16030 
10,14,19,26,12,1,15065 
10,14,19,29,12,2,16030 15065 
10,14,19,29,16,1,14116 
10,14,19,30,6,1,04022 
10,14,20,21,4,1,06045 
10,14,20,27,3,1,05129 
10,14,20,27,10,1,07084 
10,14,20,27,16,1,06114 
10,14,20,29,16,1,06114 
10,14,20,30,3,1,10084 
10,14,20,30,6,1,04022 
10,14,20,31,3,1,18046 
10,14,20,33,3,1,05129 
10,14,21,24,1,1,21137 
10,14,21,25,1,1,10067 
10,14,21,27,9,1,06137 
10,14,21,31,9,1,06137 
10,14,21,32,2,1,14011 
10,14,21,32,14,1,13049 
10,14,22,23,11,1,17112 
10,14,22,25,3,1,12044 
10,14,22,25,12,1,16030 
10,14,22,25,15,1,15090 
10,14,22,26,5,1,20062 
10,14,22,26,11,1,07006 
10,14,22,27,5,1,20062 
10,14,22,27,9,1,21105 
10,14,22,27,11,1,07006 
10,14,22,28,2,1,08149 
10,14,22,29,2,1,08149 
10,14,22,29,12,1,16030 
10,14,22,32,9,1,21105 
10,14,22,33,2,1,08149 
10,14,22,33,15,1,15090 
10,14,23,26,1,1,16003 
10,14,23,28,1,1,16003 
10,14,23,31,1,1,15046 
10,14,23,32,7,1,22032 
10,14,24,25,4,1,16009 
10,14,24,25,11,1,20035 
10,14,24,27,4,1,16009 
10,14,24,28,11,1,20035 
10,14,24,32,4,1,16009 
10,14,24,33,11,1,20035 
10,14,24,33,16,1,21053 
10,14,25,26,15,1,11048 
10,14,25,27,4,1,16009 
10,14,25,27,15,1,11048 
10,14,25,28,11,1,20035 
10,14,25,29,12,1,16030 
10,14,25,29,14,1,09002 
10,14,25,32,4,1,16009 
10,14,25,33,11,1,20035 
10,14,25,33,14,1,09002 
10,14,25,33,15,1,15090 
10,14,26,27,5,1,20062 
10,14,26,27,11,1,07006 
10,14,26,27,15,1,11048 
10,14,26,28,1,1,16003 
10,14,26,29,12,1,15065 
10,14,27,29,9,1,05053 
10,14,27,29,16,1,06114 
10,14,27,31,9,1,06137 
10,14,27,31,14,1,13129 
10,14,27,32,4,1,16009 
10,14,27,32,9,1,21105 
10,14,27,33,3,1,05129 
10,14,28,29,1,1,21086 
10,14,28,29,2,1,08149 
10,14,28,30,5,1,18020 
10,14,28,32,15,1,04026 
10,14,28,33,2,2,16117 08149 
10,14,28,33,11,1,20035 
10,14,29,33,2,1,08149 
10,14,29,33,14,1,09002 
10,14,30,31,1,1,14027 
10,14,30,33,10,1,06068 
10,15,16,17,13,1,06034 
10,15,16,18,6,1,20076 
10,15,16,20,6,1,20076 
10,15,16,22,7,1,08099 
10,15,16,23,7,1,08099 
10,15,16,23,10,1,20128 
10,15,16,24,7,2,17012 08099 
10,15,16,25,2,1,08123 
10,15,16,26,10,1,20128 
10,15,16,27,6,1,20076 
10,15,16,29,2,1,08123 
10,15,16,33,13,1,06034 
10,15,17,19,8,1,21148 
10,15,17,20,8,2,21148 05143 
10,15,17,22,12,2,21029 14021 
10,15,17,23,5,1,20108 
10,15,17,23,12,1,08108 
10,15,17,24,12,1,07063 
10,15,17,25,6,1,21022 
10,15,17,26,4,1,20072 
10,15,17,26,12,1,07063 
10,15,17,27,8,1,20094 
10,15,17,27,11,1,06059 
10,15,17,28,12,1,07063 
10,15,17,29,8,1,20094 
10,15,17,29,11,1,06059 
10,15,17,29,12,1,14021 
10,15,17,30,12,2,21029 08108 
10,15,17,31,6,1,21022 
10,15,17,31,8,1,20094 
10,15,17,31,13,1,15016 
10,15,17,32,5,1,20108 
10,15,17,32,6,1,21022 
10,15,17,32,8,1,05143 
10,15,17,33,13,1,06034 
10,15,17,33,14,1,19141 
10,15,18,19,2,1,15055 
10,15,18,19,5,1,21149 
10,15,18,20,6,1,20076 
10,15,18,20,10,2,10113 05045 
10,15,18,20,12,1,13063 
10,15,18,23,12,1,13063 
10,15,18,26,7,1,09043 
10,15,18,27,6,1,20076 
10,15,18,28,2,1,15055 
10,15,18,28,10,1,10113 
10,15,18,31,12,1,13063 
10,15,18,31,13,1,19023 
10,15,18,32,5,1,21149 
10,15,19,20,2,1,08134 
10,15,19,20,7,1,14019 
10,15,19,20,8,1,21148 
10,15,19,20,12,1,05023 
10,15,19,21,2,1,19122 
10,15,19,21,7,1,14019 
10,15,19,21,12,1,05023 
10,15,19,23,2,1,19122 
10,15,19,23,15,1,19007 
10,15,19,23,16,1,17120 
10,15,19,24,10,1,11068 
10,15,19,25,12,1,05023 
10,15,19,26,13,1,08067 
10,15,19,28,2,2,15055 08134 
10,15,19,28,16,1,17120 
10,15,19,29,2,1,07093 
10,15,19,29,16,1,14116 
10,15,19,30,14,1,09110 
10,15,19,32,2,1,08134 
10,15,19,32,5,1,21149 
10,15,19,33,1,1,14149 
10,15,19,33,13,1,08067 
10,15,19,33,16,1,12038 
10,15,20,21,7,1,14019 
10,15,20,21,11,1,12028 
10,15,20,21,12,1,05023 
10,15,20,23,12,2,15126 13063 
10,15,20,23,15,1,15003 
10,15,20,24,15,1,15003 
10,15,20,25,12,1,05023 
10,15,20,27,6,1,20076 
10,15,20,28,2,1,08134 
10,15,20,28,10,1,10113 
10,15,20,28,11,1,12028 
10,15,20,29,2,1,20025 
10,15,20,29,12,1,15126 
10,15,20,30,11,1,12028 
10,15,20,31,12,1,13063 
10,15,20,31,15,1,15003 
10,15,20,32,2,1,08134 
10,15,20,32,8,1,05143 
10,15,21,23,2,1,19122 
10,15,21,25,12,1,05023 
10,15,21,27,6,1,05114 
10,15,21,28,11,1,12028 
10,15,21,30,11,1,12028 
10,15,22,23,7,1,08099 
10,15,22,24,2,1,22026 
10,15,22,24,7,1,08099 
10,15,22,27,4,1,17041 
10,15,22,27,9,1,21105 
10,15,22,27,13,1,11150 
10,15,22,29,12,2,16011 14021 
10,15,22,30,12,1,21029 
10,15,22,32,9,1,21105 
10,15,23,24,7,1,08099 
10,15,23,24,15,1,15003 
10,15,23,26,9,1,09058 
10,15,23,26,10,1,20128 
10,15,23,26,12,1,04106 
10,15,23,28,12,1,04106 
10,15,23,28,16,1,17120 
10,15,23,29,12,2,15126 04106 
10,15,23,30,12,1,08108 
10,15,23,31,12,1,13063 
10,15,23,31,15,1,15003 
10,15,23,32,5,1,20108 
10,15,24,26,11,1,19054 
10,15,24,26,12,1,07063 
10,15,24,27,8,2,21115 11125 
10,15,24,28,12,1,07063 
10,15,24,31,2,1,21110 
10,15,24,31,15,1,15003 
10,15,24,32,2,1,21110 
10,15,24,32,8,1,11125 
10,15,25,26,14,1,18136 
10,15,25,27,14,1,18136 
10,15,25,28,16,1,07011 
10,15,25,29,2,1,08123 
10,15,25,29,15,1,21103 
10,15,25,30,15,1,21103 
10,15,25,31,6,1,21022 
10,15,25,31,14,1,10090 
10,15,25,32,6,1,21022 
10,15,25,33,16,1,07011 
10,15,26,27,11,1,13122 
10,15,26,27,14,1,18136 
10,15,26,28,12,2,07063 04106 
10,15,26,29,9,1,08125 
10,15,26,29,12,1,04106 
10,15,26,31,6,1,14125 
10,15,26,32,6,1,14125 
10,15,26,33,13,1,08067 
10,15,27,29,8,1,20094 
10,15,27,29,11,1,06059 
10,15,27,31,8,1,20094 
10,15,27,32,8,1,11125 
10,15,27,32,9,1,21105 
10,15,27,32,14,1,15025 
10,15,28,29,12,1,04106 
10,15,28,30,3,1,08020 
10,15,28,30,11,1,12028 
10,15,28,32,2,1,08134 
10,15,28,33,16,1,07011 
10,15,29,30,15,1,21103 
10,15,29,31,8,1,20094 
10,15,30,31,13,1,05057 
10,15,31,32,2,1,21110 
10,15,31,32,6,2,21022 14125 
10,15,32,33,15,1,19001 
10,16,17,18,11,1,07053 
10,16,17,18,15,1,15005 
10,16,17,21,9,1,06036 
10,16,17,21,14,1,14031 
10,16,17,27,11,1,07053 
10,16,17,27,14,1,14031 
10,16,17,29,1,1,12060 
10,16,17,32,15,1,15005 
10,16,17,33,13,1,06034 
10,16,18,20,6,1,20076 
10,16,18,21,1,1,10097 
10,16,18,21,4,1,06041 
10,16,18,24,1,1,10097 
10,16,18,25,3,1,04039 
10,16,18,25,15,1,07118 
10,16,18,26,1,1,10097 
10,16,18,26,3,1,04039 
10,16,18,27,6,1,20076 
10,16,18,27,11,1,07053 
10,16,18,28,4,1,06041 
10,16,18,29,3,1,04039 
10,16,18,31,3,1,18087 
10,16,18,32,15,3,15005 11084 07118 
10,16,19,20,12,1,15105 
10,16,19,21,13,1,14051 
10,16,19,22,16,1,06142 
10,16,19,23,13,2,14051 09074 
10,16,19,24,9,1,05110 
10,16,19,24,13,1,14051 
10,16,19,24,16,1,18092 
10,16,19,25,9,1,05110 
10,16,19,26,12,1,15105 
10,16,19,26,16,1,06142 
10,16,19,27,16,1,06142 
10,16,19,28,13,1,09074 
10,16,19,30,3,1,09061 
10,16,19,31,16,1,22005 
10,16,19,33,16,1,18092 
10,16,20,22,3,1,15008 
10,16,20,23,7,1,05031 
10,16,20,23,9,1,14024 
10,16,20,25,9,1,11104 
10,16,20,25,12,1,18063 
10,16,20,26,2,1,07115 
10,16,20,26,12,1,15105 
10,16,20,27,6,1,20076 
10,16,20,27,8,1,13004 
10,16,20,28,14,1,07020 
10,16,20,29,9,1,11104 
10,16,20,30,9,1,14024 
10,16,20,31,14,1,07020 
10,16,20,32,7,1,05031 
10,16,20,32,8,1,13004 
10,16,21,23,7,1,09051 
10,16,21,23,13,1,14051 
10,16,21,24,1,1,10097 
10,16,21,24,13,1,14051 
10,16,21,25,12,1,20077 
10,16,21,26,1,1,10097 
10,16,21,27,12,1,20077 
10,16,21,27,14,1,14031 
10,16,21,28,4,1,06041 
10,16,21,32,14,1,13049 
10,16,22,23,2,1,08110 
10,16,22,23,7,1,08099 
10,16,22,23,11,1,17112 
10,16,22,24,7,1,08099 
10,16,22,24,9,1,05099 
10,16,22,24,11,1,04009 
10,16,22,24,15,1,17064 
10,16,22,26,11,1,16055 
10,16,22,26,16,1,06142 
10,16,22,27,14,1,08043 
10,16,22,27,16,1,06142 
10,16,22,28,15,1,17064 
10,16,22,29,2,1,08110 
10,16,22,29,6,1,06144 
10,16,22,31,2,1,08110 
10,16,22,31,9,1,05099 
10,16,22,33,9,1,17090 
10,16,22,33,14,1,08043 
10,16,23,24,7,1,08099 
10,16,23,24,11,1,12064 
10,16,23,24,13,1,14051 
10,16,23,24,15,1,13145 
10,16,23,25,10,1,15022 
10,16,23,26,10,1,20128 
10,16,23,27,14,1,21011 
10,16,23,28,5,1,09067 
10,16,23,28,13,1,09074 
10,16,23,29,2,1,08110 
10,16,23,30,5,1,09067 
10,16,23,30,9,1,14024 
10,16,23,31,2,1,08110 
10,16,23,31,16,1,07037 
10,16,23,32,7,1,05031 
10,16,23,32,8,1,19036 
10,16,23,33,14,1,21011 
10,16,23,33,16,1,07037 
10,16,24,25,9,1,05110 
10,16,24,26,1,1,10097 
10,16,24,28,15,1,17064 
10,16,24,29,13,1,11039 
10,16,24,31,9,1,05099 
10,16,24,33,16,2,21053 18092 
10,16,25,26,3,1,04039 
10,16,25,27,12,1,20077 
10,16,25,28,8,1,21050 
10,16,25,28,9,1,12123 
10,16,25,29,2,1,08123 
10,16,25,29,3,1,04039 
10,16,25,29,9,1,11104 
10,16,25,30,14,1,09151 
10,16,25,31,5,1,10030 
10,16,25,32,15,1,07118 
10,16,25,33,9,1,12123 
10,16,26,27,1,1,21140 
10,16,26,27,3,1,17031 
10,16,26,27,16,1,06142 
10,16,26,28,7,1,08093 
10,16,26,29,3,2,17031 04039 
10,16,26,33,1,1,21140 
10,16,27,28,7,1,04063 
10,16,27,29,3,1,17031 
10,16,27,29,9,1,20104 
10,16,27,30,15,1,09105 
10,16,27,32,8,1,13004 
10,16,27,33,1,1,21140 
10,16,27,33,14,2,21011 08043 
10,16,28,30,5,1,09067 
10,16,28,31,14,1,07020 
10,16,28,33,9,1,12123 
10,16,29,31,2,1,08110 
10,16,30,31,1,1,14027 
10,16,31,32,14,1,06031 
10,16,31,33,16,1,07037 
10,17,18,19,15,1,10074 
10,17,18,21,2,1,04042 
10,17,18,21,8,1,12030 
10,17,18,22,10,1,14046 
10,17,18,27,11,1,07053 
10,17,18,29,12,1,09144 
10,17,18,29,15,1,10074 
10,17,18,29,16,1,18146 
10,17,18,30,12,1,18078 
10,17,18,31,8,1,12030 
10,17,18,32,15,1,15005 
10,17,18,33,11,1,14076 
10,17,19,20,2,1,09010 
10,17,19,20,8,1,21148 
10,17,19,21,4,1,21135 
10,17,19,24,2,1,09010 
10,17,19,24,12,1,12063 
10,17,19,27,4,1,12007 
10,17,19,27,12,1,12063 
10,17,19,28,1,1,20047 
10,17,19,28,4,1,12007 
10,17,19,29,12,1,17111 
10,17,19,29,15,1,10074 
10,17,19,31,4,1,21135 
10,17,19,32,1,1,20047 
10,17,19,32,4,1,12007 
10,17,19,32,12,1,17111 
10,17,20,24,2,1,09010 
10,17,20,26,16,1,21109 
10,17,20,27,1,1,18068 
10,17,20,29,15,1,21060 
10,17,20,30,1,1,18068 
10,17,20,30,15,1,21060 
10,17,20,32,8,1,05143 
10,17,21,23,12,1,16142 
10,17,21,27,9,1,06137 
10,17,21,27,14,1,14031 
10,17,21,29,14,1,06076 
10,17,21,30,12,1,16142 
10,17,21,31,4,1,21135 
10,17,21,31,8,1,12030 
10,17,21,31,9,1,06137 
10,17,21,32,14,1,06076 
10,17,22,24,4,1,12032 
10,17,22,25,12,1,16004 
10,17,22,25,14,2,20059 04041 
10,17,22,26,5,1,20062 
10,17,22,27,5,1,20062 
10,17,22,29,5,1,05142 
10,17,22,29,12,1,14021 
10,17,22,29,14,1,04041 
10,17,22,30,12,1,21029 
10,17,22,30,13,1,13006 
10,17,22,33,12,1,16004 
10,17,23,24,3,1,10063 
10,17,23,24,5,1,13041 
10,17,23,26,7,1,18009 
10,17,23,28,15,1,18035 
10,17,23,29,10,1,08052 
10,17,23,29,14,1,07105 
10,17,23,30,12,2,16142 08108 
10,17,23,31,10,1,08052 
10,17,23,32,5,1,20108 
10,17,23,32,7,1,18009 
10,17,24,25,15,1,20101 
10,17,24,26,12,1,07063 
10,17,24,27,12,1,12063 
10,17,24,28,12,1,07063 
10,17,24,28,15,1,20101 
10,17,24,30,15,1,20101 
10,17,24,31,15,1,11008 
10,17,25,28,4,1,14117 
10,17,25,28,15,1,20101 
10,17,25,29,4,1,14117 
10,17,25,29,14,2,09002 04041 
10,17,25,30,15,1,20101 
10,17,25,31,6,1,21022 
10,17,25,32,6,1,21022 
10,17,25,33,12,1,16004 
10,17,25,33,14,1,09002 
10,17,26,27,5,1,20062 
10,17,26,28,12,1,07063 
10,17,26,31,4,1,11092 
10,17,26,32,4,1,11092 
10,17,26,32,7,1,18009 
10,17,27,28,4,1,12007 
10,17,27,29,8,1,20094 
10,17,27,29,11,1,06059 
10,17,27,30,1,1,18068 
10,17,27,31,8,1,20094 
10,17,27,31,9,1,06137 
10,17,27,32,4,1,12007 
10,17,28,29,4,1,14117 
10,17,28,30,4,1,13048 
10,17,28,30,15,1,20101 
10,17,28,32,1,1,20047 
10,17,28,32,2,1,09108 
10,17,28,32,4,2,13048 12007 
10,17,28,33,2,2,16117 09108 
10,17,29,30,15,1,21060 
10,17,29,31,8,1,20094 
10,17,29,31,10,1,08052 
10,17,29,32,12,1,17111 
10,17,29,32,14,1,06076 
10,17,29,33,14,1,09002 
10,17,30,31,14,1,04109 
10,17,30,32,4,1,13048 
10,17,31,32,4,1,11092 
10,17,31,32,6,1,21022 
10,17,32,33,2,1,09108 
10,18,19,20,15,1,15058 
10,18,19,21,10,1,10035 
10,18,19,25,1,1,04086 
10,18,19,25,2,1,16131 
10,18,19,27,1,1,04086 
10,18,19,27,2,1,16131 
10,18,19,27,6,1,19094 
10,18,19,27,14,1,12065 
10,18,19,28,2,1,15055 
10,18,19,29,9,1,17092 
10,18,19,29,15,1,10074 
10,18,19,30,3,1,17097 
10,18,19,31,3,1,17097 
10,18,19,31,14,1,12065 
10,18,19,32,5,1,21149 
10,18,19,32,9,1,17092 
10,18,19,33,9,1,17092 
10,18,20,23,1,1,14094 
10,18,20,23,12,1,13063 
10,18,20,27,6,1,20076 
10,18,20,27,7,1,16014 
10,18,20,28,10,1,10113 
10,18,20,29,1,1,14094 
10,18,20,29,6,1,12069 
10,18,20,30,3,1,10084 
10,18,20,31,3,1,18046 
10,18,20,31,12,1,13063 
10,18,20,33,12,1,16135 
10,18,21,24,1,1,10097 
10,18,21,24,12,1,17136 
10,18,21,26,1,1,10097 
10,18,21,28,4,1,06041 
10,18,21,30,5,1,06044 
10,18,21,31,5,1,06044 
10,18,21,31,8,1,12030 
10,18,22,28,7,1,12152 
10,18,22,29,7,1,12152 
10,18,22,30,9,1,08072 
10,18,22,30,11,1,04002 
10,18,22,31,11,1,04002 
10,18,22,32,16,1,09147 
10,18,23,25,1,1,21034 
10,18,23,27,8,1,05064 
10,18,23,29,1,1,14094 
10,18,23,30,8,1,05064 
10,18,23,31,8,1,15119 
10,18,23,31,12,1,13063 
10,18,23,31,15,1,18109 
10,18,23,32,8,1,05064 
10,18,23,33,15,1,18109 
10,18,24,26,1,1,10097 
10,18,24,27,9,1,13059 
10,18,24,29,9,1,13059 
10,18,24,33,15,1,10132 
10,18,25,26,1,1,05010 
10,18,25,26,3,1,04039 
10,18,25,26,15,1,11048 
10,18,25,27,1,1,04086 
10,18,25,27,2,1,16131 
10,18,25,27,9,1,15139 
10,18,25,27,15,1,11048 
10,18,25,29,3,1,04039 
10,18,25,32,15,1,07118 
10,18,26,27,3,1,11122 
10,18,26,27,15,1,11048 
10,18,26,28,12,1,06134 
10,18,26,29,3,1,04039 
10,18,26,30,12,1,06134 
10,18,26,31,3,1,11122 
10,18,26,32,5,1,21098 
10,18,27,29,9,1,13059 
10,18,27,29,15,1,05132 
10,18,27,30,8,1,05064 
10,18,27,31,3,1,11122 
10,18,27,31,14,1,12065 
10,18,27,32,8,1,05064 
10,18,28,29,7,1,12152 
10,18,28,30,12,1,06134 
10,18,28,32,15,1,04026 
10,18,29,32,8,1,09056 
10,18,29,32,9,1,17092 
10,18,29,33,9,1,17092 
10,18,30,31,3,1,17097 
10,18,30,31,5,1,06044 
10,18,30,31,11,1,04002 
10,18,30,32,8,1,05064 
10,18,31,33,15,1,18109 
10,18,32,33,9,1,17092 
10,19,20,21,7,1,14019 
10,19,20,21,10,1,09062 
10,19,20,21,12,1,05023 
10,19,20,23,10,1,09062 
10,19,20,24,2,1,09010 
10,19,20,24,11,1,05072 
10,19,20,25,12,1,05023 
10,19,20,26,12,1,15105 
10,19,20,26,14,1,04097 
10,19,20,27,11,1,15112 
10,19,20,28,2,1,08134 
10,19,20,29,14,2,22016 04097 
10,19,20,30,6,1,04022 
10,19,20,31,14,2,22016 04097 
10,19,20,32,2,1,08134 
10,19,20,32,10,1,09062 
10,19,20,32,13,1,03043 
10,19,20,33,11,1,05072 
10,19,21,23,2,1,19122 
10,19,21,23,8,1,15042 
10,19,21,23,10,1,09062 
10,19,21,23,13,1,14051 
10,19,21,24,7,1,19011 
10,19,21,24,13,1,14051 
10,19,21,25,12,1,05023 
10,19,21,27,5,1,07128 
10,19,21,30,7,1,19011 
10,19,21,31,4,1,21135 
10,19,21,31,5,1,07128 
10,19,21,32,8,1,15042 
10,19,21,32,10,1,09062 
10,19,22,23,9,1,04004 
10,19,22,24,14,1,04088 
10,19,22,25,9,1,04004 
10,19,22,25,12,1,16030 
10,19,22,26,3,1,15131 
10,19,22,26,16,1,06142 
10,19,22,27,6,1,15127 
10,19,22,27,16,1,06142 
10,19,22,28,4,1,10043 
10,19,22,29,9,1,04004 
10,19,22,29,12,1,16030 
10,19,22,29,16,1,17095 
10,19,22,32,14,1,04088 
10,19,22,33,4,1,10043 
10,19,22,33,6,1,15127 
10,19,23,24,13,1,14051 
10,19,23,25,9,1,04004 
10,19,23,26,9,1,07126 
10,19,23,27,9,1,15076 
10,19,23,28,13,1,09074 
10,19,23,28,16,1,17120 
10,19,23,29,6,1,11101 
10,19,23,29,9,1,04004 
10,19,23,29,12,1,13029 
10,19,23,31,6,2,19137 11101 
10,19,23,31,9,1,07126 
10,19,23,32,8,1,15042 
10,19,23,32,10,1,09062 
10,19,24,25,9,1,05110 
10,19,24,27,12,1,12063 
10,19,24,30,7,1,19011 
10,19,24,32,14,1,04088 
10,19,24,33,11,1,05072 
10,19,24,33,16,1,18092 
10,19,25,26,2,1,20054 
10,19,25,26,8,1,20102 
10,19,25,27,1,1,04086 
10,19,25,27,2,1,16131 
10,19,25,29,7,1,16023 
10,19,25,29,8,1,20102 
10,19,25,29,9,1,04004 
10,19,25,29,12,1,16030 
10,19,25,31,2,1,20054 
10,19,26,27,16,1,06142 
10,19,26,28,4,1,11117 
10,19,26,28,12,1,19006 
10,19,26,29,8,1,20102 
10,19,26,29,12,1,15065 
10,19,26,29,14,1,04097 
10,19,26,30,4,1,11117 
10,19,26,31,2,1,20054 
10,19,26,31,9,1,07126 
10,19,26,31,14,2,11024 04097 
10,19,26,33,3,1,16031 
10,19,26,33,13,1,08067 
10,19,27,28,4,1,12007 
10,19,27,28,16,1,16105 
10,19,27,29,15,1,21051 
10,19,27,30,8,1,17026 
10,19,27,31,5,1,07128 
10,19,27,31,14,1,12065 
10,19,27,31,16,2,16105 13126 
10,19,27,32,4,1,12007 
10,19,27,33,6,1,15127 
10,19,27,33,16,1,13126 
10,19,28,30,4,1,11117 
10,19,28,31,16,1,16105 
10,19,28,32,1,1,20047 
10,19,28,32,2,1,08134 
10,19,28,32,4,1,12007 
10,19,28,32,6,1,10093 
10,19,28,33,4,1,10043 
10,19,28,33,6,1,10093 
10,19,28,33,9,1,13151 
10,19,29,31,6,1,11101 
10,19,29,31,14,2,22016 04097 
10,19,29,32,9,1,17092 
10,19,29,32,12,1,17111 
10,19,29,33,9,1,17092 
10,19,30,31,3,1,17097 
10,19,31,33,11,1,05124 
10,19,31,33,16,1,13126 
10,19,32,33,6,1,10093 
10,19,32,33,9,1,17092 
